date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
27-01-2016 23:00,None,154,60,6,326,2,2,276.15,0,0,90,Clouds,overcast clouds,955
28-01-2016 00:00,None,284,59,6,325,9,9,276.08,0,0,90,Clouds,overcast clouds,544
28-01-2016 01:00,None,32,58,6,325,9,9,275.86,0,0,90,Clouds,overcast clouds,365
28-01-2016 03:00,None,284,57,6,324,1,1,275.86,0,0,90,Clouds,overcast clouds,347
28-01-2016 05:00,None,138,58,6,326,7,7,275.42,0,0,90,Snow,light snow,2729
28-01-2016 05:00,None,290,57,6,324,6,6,275.42,0,0,90,Rain,light rain,2729
28-01-2016 06:00,None,191,57,6,325,8,8,275.29,0,0,90,Clouds,overcast clouds,5713
28-01-2016 07:00,None,271,58,6,323,2,2,275.15,0,0,90,Clouds,overcast clouds,6583
28-01-2016 08:00,None,237,58,6,325,4,4,274.29,0,0,90,Clouds,overcast clouds,5815
28-01-2016 10:00,None,260,59,6,323,5,5,273.65,0,0,90,Clouds,overcast clouds,4488
28-01-2016 11:00,None,90,55,6,322,7,7,272.07,0,0,90,Clouds,overcast clouds,4644
28-01-2016 12:00,None,85,57,6,321,3,3,272.01,0,0,90,Clouds,overcast clouds,5033
28-01-2016 13:00,None,290,55,6,319,1,1,272.01,0,0,90,Clouds,overcast clouds,4955
28-01-2016 15:00,None,211,58,6,321,6,6,271.95,0,0,40,Clouds,scattered clouds,5834
28-01-2016 17:00,None,128,54,6,318,4,4,271.48,0,0,1,Clear,sky is clear,6180
28-01-2016 19:00,None,261,55,6,319,4,4,268.94,0,0,1,Clear,sky is clear,3402
28-01-2016 21:00,None,131,53,5,322,6,6,265.95,0,0,5,Clear,sky is clear,2900
28-01-2016 22:00,None,183,55,5,322,4,4,263.89,0,0,1,Clear,sky is clear,2098
28-01-2016 23:00,None,68,54,5,324,7,7,263.54,0,0,1,Clear,sky is clear,1273
29-01-2016 00:00,None,64,63,4,323,2,2,263.14,0,0,1,Clear,sky is clear,649
29-01-2016 01:00,None,161,58,4,326,5,5,263.61,0,0,1,Clear,sky is clear,416
29-01-2016 02:00,None,161,63,3,326,1,1,264.07,0,0,1,Clear,sky is clear,286
29-01-2016 03:00,None,177,60,3,318,4,4,265.34,0,0,1,Clear,sky is clear,384
29-01-2016 04:00,None,157,68,3,320,4,4,265.61,0,0,40,Clouds,scattered clouds,792
29-01-2016 05:00,None,206,68,3,315,1,1,266.74,0,0,90,Clouds,overcast clouds,2569
29-01-2016 06:00,None,133,54,2,305,5,5,267.35,0,0,90,Clouds,overcast clouds,5473
29-01-2016 07:00,None,237,58,2,301,1,1,267.75,0,0,90,Clouds,overcast clouds,6425
29-01-2016 08:00,None,203,48,1,293,3,3,268.22,0,0,90,Clouds,overcast clouds,5591
29-01-2016 09:00,None,88,62,2,296,5,5,268.88,0,0,90,Clouds,overcast clouds,4809
29-01-2016 10:00,None,17,45,1,283,9,9,269.86,0,0,40,Clouds,scattered clouds,4439
29-01-2016 11:00,None,64,51,1,282,3,3,270.79,0,0,75,Clouds,broken clouds,5040
29-01-2016 12:00,None,46,52,1,277,5,5,272,0,0,1,Clear,sky is clear,5428
29-01-2016 13:00,None,258,60,1,277,5,5,272.88,0,0,75,Clouds,broken clouds,5223
29-01-2016 15:00,None,209,63,1,273,8,8,273.08,0,0,90,Clouds,overcast clouds,6042
29-01-2016 16:00,None,279,66,1,252,1,1,273,0,0,90,Clouds,overcast clouds,6536
29-01-2016 17:00,None,98,68,1,254,5,5,273,0,0,90,Clouds,overcast clouds,6047
29-01-2016 19:00,None,235,71,1,238,2,2,273.08,0,0,90,Clouds,overcast clouds,3653
29-01-2016 21:00,None,169,66,2,224,1,1,273.48,0,0,90,Rain,light rain,2834
29-01-2016 21:00,None,131,71,2,207,5,5,273.48,0,0,90,Snow,light snow,2834
29-01-2016 22:00,None,283,68,2,193,7,7,273.68,0,0,90,Mist,mist,2518
29-01-2016 22:00,None,246,68,2,205,5,5,273.68,0,0,90,Snow,light snow,2518
29-01-2016 23:00,None,276,65,2,181,3,3,273.81,0,0,75,Clouds,broken clouds,1622
30-01-2016 00:00,None,141,64,3,184,8,8,273.51,0,0,1,Clear,sky is clear,1267
30-01-2016 01:00,None,191,68,3,176,3,3,272.82,0,0,1,Mist,mist,850
30-01-2016 02:00,None,202,65,3,182,5,5,272.58,0,0,1,Mist,mist,664
30-01-2016 03:00,None,119,68,3,178,4,4,272.62,0,0,1,Mist,mist,469
30-01-2016 04:00,None,223,66,4,177,1,1,273.29,0,0,1,Clear,sky is clear,408
30-01-2016 07:00,None,249,70,4,171,8,8,272.38,0,0,1,Clear,sky is clear,1606
30-01-2016 10:00,None,150,70,4,169,4,4,273.58,0,0,1,Clear,sky is clear,4379
30-01-2016 13:00,None,82,73,4,172,1,1,277.72,0,0,75,Clouds,broken clouds,4866
30-01-2016 15:00,None,12,71,4,168,9,9,277.41,0,0,90,Rain,moderate rain,5051
30-01-2016 15:00,None,11,74,5,169,5,5,277.41,0,0,90,Drizzle,light intensity drizzle,5051
30-01-2016 18:00,None,219,75,5,173,4,4,275.94,0,0,40,Clouds,scattered clouds,5145
30-01-2016 21:00,None,67,77,5,174,4,4,275.28,0,0,75,Clouds,broken clouds,3045
31-01-2016 00:00,None,226,79,5,177,4,4,274.95,0,0,40,Clouds,scattered clouds,1267
31-01-2016 02:00,None,266,78,5,184,8,8,274.36,0,0,1,Clear,sky is clear,642
31-01-2016 04:00,None,122,80,5,186,8,8,273.8,0,0,1,Clear,sky is clear,401
31-01-2016 05:00,None,80,80,5,191,1,1,273.08,0,0,1,Mist,mist,516
31-01-2016 06:00,None,111,81,5,189,6,6,273.01,0,0,1,Fog,fog,858
31-01-2016 07:00,None,54,80,5,197,9,9,271.7,0,0,1,Mist,mist,1198
31-01-2016 07:00,None,153,81,4,197,2,2,271.7,0,0,1,Fog,fog,1198
31-01-2016 08:00,None,132,83,3,198,2,2,271.51,0,0,1,Mist,mist,2231
31-01-2016 08:00,None,282,83,3,198,5,5,271.51,0,0,1,Fog,fog,2231
31-01-2016 10:00,None,239,85,2,199,8,8,273.3,0,0,1,Clear,sky is clear,3476
31-01-2016 11:00,None,39,84,3,205,9,9,275.65,0,0,75,Clouds,broken clouds,3684
31-01-2016 13:00,None,283,87,2,204,9,9,276.21,0,0,1,Clear,sky is clear,4794
31-01-2016 15:00,None,213,87,2,208,9,9,276.81,0,0,40,Clouds,scattered clouds,4929
31-01-2016 16:00,None,249,82,2,256,9,9,277.08,0,0,1,Clear,sky is clear,4917
31-01-2016 19:00,None,276,84,2,246,8,8,274.35,0,0,5,Clear,sky is clear,3067
31-01-2016 21:00,None,69,80,2,280,3,3,273.29,0,0,5,Clear,sky is clear,2020
31-01-2016 22:00,None,244,86,2,282,4,4,272.37,0,0,1,Clear,sky is clear,1450
01-02-2016 00:00,None,256,79,3,325,7,7,271.08,0,0,1,Clear,sky is clear,540
01-02-2016 01:00,None,163,81,3,338,9,9,270.51,0,0,1,Mist,mist,312
01-02-2016 03:00,None,89,80,3,333,8,8,269.51,0,0,1,Mist,mist,340
01-02-2016 05:00,None,47,84,3,351,5,5,268.94,0,0,90,Mist,mist,2862
01-02-2016 05:00,None,146,83,3,352,2,2,268.94,0,0,90,Fog,fog,2862
01-02-2016 07:00,None,234,83,4,350,3,3,267.48,0,0,75,Mist,mist,6323
01-02-2016 07:00,None,251,83,3,352,5,5,267.48,0,0,75,Fog,fog,6323
01-02-2016 09:00,None,220,82,4,351,4,4,268.28,0,0,75,Mist,mist,5128
01-02-2016 09:00,None,55,79,4,348,8,8,268.28,0,0,75,Snow,light snow,5128
01-02-2016 09:00,None,181,80,4,348,6,6,268.28,0,0,75,Fog,fog,5128
01-02-2016 11:00,None,51,77,4,346,8,8,270.94,0,0,75,Mist,mist,4584
01-02-2016 11:00,None,32,76,5,339,6,6,270.94,0,0,75,Fog,fog,4584
01-02-2016 12:00,None,299,73,5,339,2,2,272.69,0,0,90,Mist,mist,4739
01-02-2016 12:00,None,239,72,5,334,9,9,272.69,0,0,90,Fog,fog,4739
01-02-2016 13:00,None,206,69,5,333,7,7,272.73,0,0,90,Mist,mist,4756
01-02-2016 15:00,None,202,68,6,327,8,8,272.49,0,0,75,Mist,mist,5642
01-02-2016 15:00,None,163,65,6,325,6,6,272.49,0,0,75,Haze,haze,5642
01-02-2016 17:00,None,64,64,5,326,9,9,272.28,0,0,90,Mist,mist,6071
01-02-2016 17:00,None,264,61,5,322,7,7,272.28,0,0,90,Haze,haze,6071
01-02-2016 18:00,None,24,59,5,322,7,7,272.08,0,0,90,Haze,haze,4412
01-02-2016 18:00,None,190,60,5,321,3,3,272.08,0,0,90,Mist,mist,4412
01-02-2016 19:00,None,88,57,5,321,2,2,272.02,0,0,90,Haze,haze,3096
01-02-2016 19:00,None,20,57,5,321,6,6,272.02,0,0,90,Mist,mist,3096
01-02-2016 21:00,None,67,58,5,318,3,3,271.65,0,0,90,Haze,haze,2174
01-02-2016 21:00,None,248,57,5,318,7,7,271.65,0,0,90,Mist,mist,2174
01-02-2016 22:00,None,206,58,5,316,5,5,270.79,0,0,90,Mist,mist,1569
02-02-2016 00:00,None,170,62,5,317,3,3,270.8,0,0,90,Haze,haze,580
02-02-2016 00:00,None,181,61,5,314,9,9,270.8,0,0,90,Mist,mist,580
02-02-2016 01:00,None,144,65,5,314,9,9,271.08,0,0,90,Mist,mist,315
02-02-2016 03:00,None,235,63,5,317,3,3,271.08,0,0,40,Mist,mist,355
02-02-2016 04:00,None,278,68,5,316,1,1,270.94,0,0,90,Clouds,overcast clouds,881
02-02-2016 05:00,None,41,68,5,318,2,2,270.65,0,0,90,Clouds,overcast clouds,2827
02-02-2016 06:00,None,87,67,5,315,1,1,270.21,0,0,90,Clouds,overcast clouds,5687
02-02-2016 07:00,None,29,67,5,318,6,6,270.72,0,0,75,Clouds,broken clouds,6622
02-02-2016 08:00,None,25,67,5,317,9,9,270.61,0,0,90,Clouds,overcast clouds,5526
02-02-2016 09:00,None,167,68,6,316,6,6,271.22,0,0,40,Clouds,scattered clouds,5097
02-02-2016 10:00,None,114,67,6,314,4,4,271.55,0,0,75,Clouds,broken clouds,4282
02-02-2016 12:00,None,223,67,6,313,8,8,271.94,0,0,90,Snow,light snow,4093
02-02-2016 13:00,None,83,59,5,313,1,1,271.8,0,0,90,Snow,snow,4142
02-02-2016 13:00,None,81,63,6,312,6,6,271.8,0,0,90,Fog,fog,4142
02-02-2016 14:00,None,230,58,5,311,8,8,271.72,0,0,90,Snow,heavy snow,3798
02-02-2016 14:00,None,212,69,5,309,5,5,271.72,0,0,90,Fog,fog,3798
02-02-2016 15:00,None,234,58,4,309,5,5,271.75,0,0,90,Snow,snow,3342
02-02-2016 15:00,None,58,63,4,307,2,2,271.75,0,0,90,Fog,fog,3342
02-02-2016 17:00,None,110,48,4,304,5,5,271.65,0,0,90,Snow,snow,2118
02-02-2016 17:00,None,238,60,3,303,6,6,271.65,0,0,90,Fog,fog,2118
02-02-2016 19:00,None,142,52,3,300,7,7,270.8,0,0,90,Snow,snow,1242
02-02-2016 19:00,None,56,60,3,289,3,3,270.8,0,0,90,Mist,mist,1242
02-02-2016 21:00,None,196,46,3,289,2,2,270.15,0,0,90,Snow,snow,918
02-02-2016 21:00,None,206,49,3,280,9,9,270.15,0,0,90,Mist,mist,918
02-02-2016 21:00,None,264,37,2,263,9,9,270.15,0,0,90,Fog,fog,918
02-02-2016 22:00,None,28,45,2,258,4,4,269.87,0,0,90,Snow,snow,707
02-02-2016 22:00,None,163,37,2,243,7,7,269.87,0,0,90,Mist,mist,707
02-02-2016 23:00,None,203,53,3,246,4,4,269.42,0,0,90,Snow,light snow,572
02-02-2016 23:00,None,101,38,2,226,3,3,269.42,0,0,90,Mist,mist,572
03-02-2016 00:00,None,140,47,3,223,6,6,269.29,0,0,90,Snow,light snow,356
03-02-2016 00:00,None,59,44,3,226,7,7,269.29,0,0,90,Mist,mist,356
03-02-2016 01:00,None,235,56,4,222,6,6,267.94,0,0,90,Snow,light snow,217
03-02-2016 01:00,None,275,57,4,223,8,8,267.94,0,0,90,Mist,mist,217
03-02-2016 03:00,None,193,58,5,221,5,5,267.61,0,0,90,Snow,light snow,338
03-02-2016 03:00,None,25,59,5,223,3,3,267.61,0,0,90,Mist,mist,338
03-02-2016 04:00,None,109,60,6,222,8,8,266.68,0,0,90,Snow,light snow,899
03-02-2016 04:00,None,287,61,6,218,6,6,266.68,0,0,90,Mist,mist,899
03-02-2016 05:00,None,297,62,7,218,9,9,266.48,0,0,75,Snow,light snow,2402
03-02-2016 05:00,None,90,63,7,215,6,6,266.48,0,0,75,Mist,mist,2402
03-02-2016 06:00,None,261,61,8,220,9,9,266,0,0,90,Snow,light snow,4155
03-02-2016 08:00,None,189,63,8,214,9,9,265.23,0,0,90,Snow,light snow,4172
03-02-2016 08:00,None,42,61,8,216,6,6,265.23,0,0,90,Mist,mist,4172
03-02-2016 09:00,None,129,65,8,222,1,1,265.22,0,0,40,Snow,light snow,3853
03-02-2016 09:00,None,106,62,9,223,7,7,265.22,0,0,40,Mist,mist,3853
03-02-2016 10:00,None,23,65,9,228,1,1,265.51,0,0,1,Snow,light snow,3679
03-02-2016 11:00,None,110,63,8,239,7,7,266.58,0,0,40,Haze,haze,3571
03-02-2016 11:00,None,234,66,8,242,9,9,266.58,0,0,40,Snow,light snow,3571
03-02-2016 12:00,None,248,66,8,251,8,8,266.81,0,0,40,Snow,light snow,3889
03-02-2016 14:00,None,95,77,7,264,4,4,267.61,0,0,40,Haze,haze,4675
03-02-2016 16:00,None,39,73,7,272,4,4,267.63,0,0,1,Haze,haze,5814
03-02-2016 18:00,None,292,80,6,284,9,9,265.88,0,0,1,Clear,sky is clear,4316
03-02-2016 19:00,None,73,73,7,291,2,2,263.72,0,0,1,Clear,sky is clear,3056
03-02-2016 21:00,None,298,86,6,305,3,3,260.82,0,0,1,Clear,sky is clear,2302
03-02-2016 22:00,None,89,83,7,313,4,4,260.01,0,0,1,Clear,sky is clear,1545
03-02-2016 23:00,None,164,75,7,308,7,7,259.58,0,0,1,Clear,sky is clear,1001
04-02-2016 00:00,None,174,75,8,321,4,4,259.01,0,0,75,Clouds,broken clouds,565
04-02-2016 01:00,None,220,69,8,320,7,7,259.28,0,0,1,Snow,light snow,358
04-02-2016 02:00,None,108,71,8,318,3,3,259.34,0,0,75,Snow,light snow,300
04-02-2016 03:00,None,276,62,9,317,4,4,260.57,0,0,75,Snow,light snow,342
04-02-2016 04:00,None,61,62,9,316,1,1,260.93,0,0,90,Snow,light snow,905
04-02-2016 04:00,None,135,61,8,321,8,8,260.93,0,0,90,Mist,mist,905
04-02-2016 05:00,None,131,61,9,317,7,7,261.28,0,0,90,Clouds,overcast clouds,2766
04-02-2016 06:00,None,41,60,8,320,3,3,261.58,0,0,90,Clouds,overcast clouds,5525
04-02-2016 07:00,None,294,61,7,321,8,8,261.75,0,0,90,Snow,light snow,6158
04-02-2016 07:00,None,97,60,6,325,4,4,261.75,0,0,90,Mist,mist,6158
04-02-2016 08:00,None,180,60,5,327,4,4,262.88,0,0,90,Snow,light snow,5383
04-02-2016 08:00,None,77,64,5,326,3,3,262.88,0,0,90,Mist,mist,5383
04-02-2016 10:00,None,142,63,3,328,2,2,265.79,0,0,90,Snow,light snow,4392
04-02-2016 12:00,None,92,65,3,328,2,2,267.79,0,0,90,Snow,light snow,4422
04-02-2016 12:00,None,185,62,3,164,2,2,267.79,0,0,90,Haze,haze,4422
04-02-2016 14:00,None,121,66,2,219,8,8,269.21,0,0,90,Mist,mist,5252
04-02-2016 14:00,None,266,65,2,109,9,9,269.21,0,0,90,Snow,light snow,5252
04-02-2016 15:00,None,267,65,2,183,8,8,269.68,0,0,90,Snow,light snow,5643
04-02-2016 18:00,None,200,63,1,13,1,1,268.82,0,0,40,Clouds,scattered clouds,4557
04-02-2016 20:00,None,68,63,1,25,5,5,265.37,0,0,1,Mist,mist,2981
04-02-2016 21:00,None,271,69,2,23,3,3,262.94,0,0,1,Mist,mist,2777
04-02-2016 23:00,None,113,66,2,40,8,8,260.8,0,0,1,Clear,sky is clear,1166
05-02-2016 00:00,None,239,71,2,43,4,4,259.29,0,0,1,Clear,sky is clear,657
05-02-2016 01:00,None,221,66,2,37,6,6,258.29,0,0,1,Clear,sky is clear,360
05-02-2016 02:00,None,185,74,2,43,7,7,257.16,0,0,1,Clear,sky is clear,325
05-02-2016 03:00,None,57,72,2,39,2,2,256.46,0,0,1,Haze,haze,323
05-02-2016 03:00,None,129,73,3,27,8,8,256.46,0,0,1,Mist,mist,323
05-02-2016 03:00,None,41,71,3,26,8,8,256.46,0,0,1,Snow,light snow,323
05-02-2016 04:00,None,262,71,3,17,4,4,256.35,0,0,20,Haze,haze,787
05-02-2016 06:00,None,270,65,3,197,3,3,256.56,0,0,1,Fog,fog,5180
05-02-2016 06:00,None,94,67,4,124,8,8,256.56,0,0,1,Haze,haze,5180
05-02-2016 07:00,None,26,63,4,241,9,9,256.94,0,0,75,Mist,mist,6390
05-02-2016 07:00,None,33,65,4,182,6,6,256.94,0,0,75,Haze,haze,6390
05-02-2016 08:00,None,121,59,4,357,4,4,257.51,0,0,75,Mist,mist,5716
05-02-2016 08:00,None,91,59,4,357,7,7,257.51,0,0,75,Haze,haze,5716
05-02-2016 09:00,None,15,62,4,353,6,6,260.5,0,0,90,Mist,mist,5039
05-02-2016 10:00,None,293,61,4,353,9,9,263.28,0,0,75,Mist,mist,4538
05-02-2016 11:00,None,115,63,4,350,6,6,265.64,0,0,90,Clouds,overcast clouds,4990
05-02-2016 12:00,None,157,63,4,354,2,2,267.41,0,0,40,Clouds,scattered clouds,5304
05-02-2016 13:00,None,217,66,4,349,8,8,269.72,0,0,75,Clouds,broken clouds,5282
05-02-2016 14:00,None,156,67,4,350,1,1,270.28,0,0,90,Clouds,overcast clouds,5662
05-02-2016 15:00,None,17,65,4,345,1,1,270.61,0,0,90,Clouds,overcast clouds,6005
05-02-2016 16:00,None,283,66,3,349,9,9,270.08,0,0,90,Snow,light snow,6824
05-02-2016 17:00,None,198,65,3,346,3,3,270.08,0,0,90,Snow,light snow,6303
05-02-2016 17:00,None,182,66,3,347,7,7,270.08,0,0,90,Haze,haze,6303
05-02-2016 18:00,None,232,64,3,343,4,4,269.94,0,0,90,Snow,light snow,4688
05-02-2016 18:00,None,47,64,3,343,7,7,269.94,0,0,90,Haze,haze,4688
05-02-2016 19:00,None,11,69,3,338,7,7,269.51,0,0,90,Snow,light snow,3724
05-02-2016 20:00,None,233,68,3,340,7,7,269.28,0,0,90,Snow,light snow,2997
05-02-2016 21:00,None,68,71,3,336,2,2,269.42,0,0,90,Clouds,overcast clouds,3139
05-02-2016 22:00,None,84,65,4,334,5,5,269.72,0,0,40,Clouds,scattered clouds,2920
05-02-2016 23:00,None,142,71,4,330,4,4,269.48,0,0,40,Haze,haze,1713
05-02-2016 23:00,None,230,68,4,327,2,2,269.48,0,0,40,Mist,mist,1713
06-02-2016 00:00,None,221,68,4,324,1,1,269.65,0,0,75,Haze,haze,1254
06-02-2016 00:00,None,157,64,4,321,2,2,269.65,0,0,75,Mist,mist,1254
06-02-2016 01:00,None,91,63,4,318,9,9,270,0,0,90,Haze,haze,770
06-02-2016 01:00,None,194,62,4,317,3,3,270,0,0,90,Mist,mist,770
06-02-2016 02:00,None,77,60,4,313,2,2,270.02,0,0,90,Mist,mist,704
06-02-2016 02:00,None,284,59,3,311,5,5,270.02,0,0,90,Haze,haze,704
06-02-2016 03:00,None,258,67,3,307,9,9,269.82,0,0,90,Clouds,overcast clouds,469
06-02-2016 04:00,None,262,63,3,306,1,1,269.51,0,0,90,Clouds,overcast clouds,408
06-02-2016 05:00,None,96,68,3,303,6,6,269.55,0,0,90,Clouds,overcast clouds,912
06-02-2016 06:00,None,292,64,3,297,7,7,269.49,0,0,75,Clouds,broken clouds,1247
06-02-2016 07:00,None,125,72,3,295,7,7,269.55,0,0,90,Mist,mist,1606
06-02-2016 08:00,None,179,71,3,290,9,9,269.68,0,0,40,Mist,mist,2704
06-02-2016 09:00,None,261,68,2,279,6,6,270.29,0,0,40,Mist,mist,2830
06-02-2016 09:00,None,205,68,2,277,2,2,270.29,0,0,40,Snow,light snow,2830
06-02-2016 10:00,None,45,66,2,268,9,9,271.08,0,0,75,Haze,haze,3479
06-02-2016 11:00,None,239,68,2,270,1,1,271.93,0,0,1,Clear,sky is clear,3801
06-02-2016 12:00,None,142,64,2,257,5,5,273.35,0,0,1,Clear,sky is clear,4308
06-02-2016 13:00,None,292,64,2,256,2,2,274.41,0,0,75,Clouds,broken clouds,4548
06-02-2016 14:00,None,174,67,2,258,4,4,274.61,0,0,40,Clouds,scattered clouds,4397
06-02-2016 15:00,None,36,66,2,255,2,2,274.81,0,0,90,Clouds,overcast clouds,5533
06-02-2016 16:00,None,104,68,3,256,5,5,274.55,0,0,90,Clouds,overcast clouds,5274
06-02-2016 17:00,None,184,67,3,254,9,9,274.35,0,0,75,Clouds,broken clouds,4933
06-02-2016 18:00,None,85,69,3,256,5,5,274.41,0,0,90,Clouds,overcast clouds,4434
06-02-2016 19:00,None,137,69,3,254,8,8,274.48,0,0,90,Rain,light rain,3996
06-02-2016 19:00,None,255,66,3,248,7,7,274.48,0,0,90,Drizzle,light intensity drizzle,3996
06-02-2016 20:00,None,287,67,3,248,4,4,274.29,0,0,90,Rain,light rain,3047
06-02-2016 20:00,None,192,64,3,243,2,2,274.29,0,0,90,Drizzle,drizzle,3047
06-02-2016 20:00,None,61,69,3,237,6,6,274.29,0,0,90,Snow,light snow,3047
06-02-2016 21:00,None,111,64,3,232,7,7,274.61,0,0,75,Rain,light rain,3034
06-02-2016 22:00,None,265,66,3,226,5,5,274.48,0,0,40,Clouds,scattered clouds,3615
06-02-2016 23:00,None,86,65,3,225,2,2,274.55,0,0,90,Clouds,overcast clouds,2239
07-02-2016 00:00,None,271,69,3,218,6,6,274.48,0,0,1,Clear,sky is clear,1254
07-02-2016 01:00,None,11,69,3,215,4,4,273.88,0,0,90,Rain,moderate rain,770
07-02-2016 01:00,None,212,66,3,213,5,5,273.88,0,0,90,Drizzle,light intensity drizzle,770
07-02-2016 02:00,None,167,67,3,210,3,3,273.86,0,0,40,Snow,light snow,704
07-02-2016 03:00,None,137,65,3,208,1,1,273.22,0,0,1,Rain,light rain,407
07-02-2016 04:00,None,141,69,3,200,3,3,273.5,0,0,40,Clouds,scattered clouds,401
07-02-2016 05:00,None,51,66,3,200,9,9,274.07,0,0,75,Clouds,broken clouds,516
07-02-2016 06:00,None,179,68,3,193,7,7,275.22,0,0,90,Clouds,overcast clouds,858
07-02-2016 07:00,None,268,64,3,196,3,3,275.93,0,0,75,Clouds,broken clouds,1198
07-02-2016 08:00,None,219,68,3,186,4,4,276.21,0,0,75,Clouds,broken clouds,2063
07-02-2016 09:00,None,46,66,3,186,1,1,276.26,0,0,1,Clear,sky is clear,2830
07-02-2016 10:00,None,31,70,3,191,6,6,276.86,0,0,1,Clear,sky is clear,3479
07-02-2016 11:00,None,170,66,4,189,8,8,277.15,0,0,75,Clouds,broken clouds,3801
07-02-2016 12:00,None,239,68,4,192,9,9,277.29,0,0,90,Clouds,overcast clouds,4308
07-02-2016 13:00,None,44,67,5,194,3,3,276.94,0,0,90,Clouds,overcast clouds,4548
07-02-2016 14:00,None,294,70,5,197,9,9,276.79,0,0,90,Drizzle,light intensity drizzle,4397
07-02-2016 15:00,None,23,69,5,199,6,6,276.51,0,0,90,Drizzle,drizzle,4344
07-02-2016 16:00,None,57,69,5,193,8,8,275.35,0,0,90,Snow,light snow,4466
07-02-2016 16:00,None,251,69,6,198,6,6,275.35,0,0,90,Rain,light rain,4466
07-02-2016 17:00,None,81,69,6,195,5,5,274.51,0,0,90,Snow,light snow,3386
07-02-2016 17:00,None,268,70,5,200,1,1,274.51,0,0,90,Haze,haze,3386
07-02-2016 18:00,None,208,69,5,194,7,7,271.16,0,0,90,Snow,light snow,2195
07-02-2016 18:00,None,107,69,5,196,6,6,271.16,0,0,90,Mist,mist,2195
07-02-2016 19:00,None,135,71,5,196,1,1,269.29,0,0,90,Snow,snow,1618
07-02-2016 19:00,None,169,71,5,199,3,3,269.29,0,0,90,Mist,mist,1618
07-02-2016 20:00,None,274,72,5,200,5,5,268.22,0,0,90,Snow,light snow,1744
07-02-2016 20:00,None,256,75,5,205,3,3,268.22,0,0,90,Haze,haze,1744
07-02-2016 21:00,None,194,76,5,205,4,4,266.15,0,0,90,Snow,light snow,2237
07-02-2016 22:00,None,67,78,5,208,3,3,265.62,0,0,90,Snow,light snow,2257
07-02-2016 23:00,None,193,78,4,219,5,5,265.02,0,0,90,Snow,light snow,930
08-02-2016 00:00,None,280,81,4,220,5,5,264.48,0,0,90,Snow,light snow,444
08-02-2016 01:00,None,128,82,4,229,3,3,264.22,0,0,90,Snow,light snow,295
08-02-2016 02:00,None,232,77,4,245,1,1,264.15,0,0,90,Snow,light snow,231
08-02-2016 03:00,None,153,80,4,251,2,2,263.62,0,0,90,Snow,light snow,315
08-02-2016 04:00,None,248,77,4,265,3,3,263.28,0,0,90,Snow,light snow,831
08-02-2016 04:00,None,55,78,4,260,3,3,263.28,0,0,90,Haze,haze,831
08-02-2016 05:00,None,238,74,4,280,3,3,262.42,0,0,90,Snow,light snow,2665
08-02-2016 05:00,None,75,74,5,281,3,3,262.42,0,0,90,Mist,mist,2665
08-02-2016 06:00,None,299,71,5,276,9,9,262.15,0,0,90,Snow,light snow,5385
08-02-2016 07:00,None,236,72,6,279,8,8,262.08,0,0,90,Snow,light snow,6377
08-02-2016 07:00,None,296,70,6,276,5,5,262.08,0,0,90,Haze,haze,6377
08-02-2016 08:00,None,21,72,6,281,9,9,261.87,0,0,90,Snow,light snow,5471
08-02-2016 09:00,None,184,68,6,275,2,2,261.79,0,0,90,Snow,light snow,4724
08-02-2016 09:00,None,230,69,6,277,5,5,261.79,0,0,90,Haze,haze,4724
08-02-2016 10:00,None,74,72,6,285,7,7,262.36,0,0,90,Haze,haze,3996
08-02-2016 10:00,None,138,72,6,285,3,3,262.36,0,0,90,Snow,light snow,3996
08-02-2016 11:00,None,259,74,5,291,5,5,262.65,0,0,90,Haze,haze,4229
08-02-2016 12:00,None,204,73,5,290,7,7,263.65,0,0,90,Snow,light snow,4462
08-02-2016 12:00,None,279,76,5,299,3,3,263.65,0,0,90,Haze,haze,4462
08-02-2016 13:00,None,191,76,4,301,8,8,264.15,0,0,90,Haze,haze,4494
08-02-2016 14:00,None,109,75,4,302,4,4,264.15,0,0,90,Snow,light snow,4924
08-02-2016 15:00,None,250,76,4,303,9,9,264.55,0,0,90,Snow,light snow,5406
08-02-2016 16:00,None,125,75,3,304,4,4,264.41,0,0,90,Snow,light snow,6301
08-02-2016 16:00,None,173,72,3,274,6,6,264.41,0,0,90,Haze,haze,6301
08-02-2016 17:00,None,248,73,2,285,5,5,264.15,0,0,90,Snow,light snow,6185
08-02-2016 17:00,None,20,70,2,265,1,1,264.15,0,0,90,Haze,haze,6185
08-02-2016 18:00,None,176,74,2,272,8,8,264.15,0,0,90,Snow,light snow,4544
08-02-2016 19:00,None,19,70,1,243,5,5,263.48,0,0,90,Snow,light snow,2850
08-02-2016 20:00,None,60,72,1,240,4,4,263.15,0,0,90,Snow,light snow,2496
08-02-2016 21:00,None,297,75,2,224,2,2,262.81,0,0,90,Snow,light snow,2145
08-02-2016 22:00,None,56,77,2,226,1,1,262.21,0,0,90,Snow,light snow,1638
08-02-2016 23:00,None,22,79,2,214,1,1,262.02,0,0,90,Snow,light snow,1407
